date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2016.06.13,-197.99999999999818,-224.000000000002,-50.0000000000167,-58.9999999999975,-0.9999999999843467,-72.0000000000054,-130.99999999999224,-22.0000000000109,-9.000000000000341,0.0,-2.000000000002,-204.99999999999963,-278.99999999999636,-545.0000000000177,-357.99999999999164,-195.9999999999962,-85.00000000000173,-15.000000000000568,-78.99999999999352,0.0,-78.00000000000028,-100.99999999999554,,-2709.000000000003
2016.06.13,-186.99999999999272,-238.0000000000049,-25.00000000000835,-12.999999999991019,33.00000000001635,-80.00000000000229,-185.99999999999727,-63.000000000013046,-31.00000000000591,41.000000000002146,-24.000000000001798,-234.00000000000088,-302.0000000000209,-551.0000000000126,-273.9999999999965,-161.99999999999548,-251.00000000000122,19.000000000005457,-137.99999999999102,-127.00000000000955,15.999999999993797,21.00000000000435,,-2756.000000000023
2016.06.13,-205.99999999999508,-407.0000000000018,-50.0000000000167,-34.99999999999659,13.000000000018552,-64.0000000000085,-323.99999999999096,-30.0000000000189,-88.00000000000807,73.00000000000084,33.000000000005244,-331.0000000000035,-640.0000000000148,-769.0000000000197,-458.00000000000284,-180.0000000000024,-178.00000000001148,-39.99999999999204,-203.00000000000296,-149.0000000000009,2.000000000002,24.999999999997247,,-4006.0000000000628
2016.06.13,-161.99999999999548,-371.99999999999454,-45.000000000006146,-49.99999999999716,45.000000000006146,-21.999999999999797,-278.00000000000045,-42.0000000000087,-1.0000000000047748,107.99999999999699,73.00000000000084,-298.9999999999937,-518.0000000000007,-705.0000000000001,-556.0000000000009,-170.00000000000347,-112.000000000001,-6.000000000000227,-100.99999999999909,-63.00000000000239,-34.000000000000696,-34.000000000000696,,-3344.000000000007
2016.06.13,-143.9999999999997,-480.99999999999807,-18.0000000000069,35.0000000000108,93.00000000000975,-14.000000000002899,-334.9999999999964,-29.00000000001235,-132.000000000005,123.00000000000644,87.99999999999919,-361.0000000000002,-835.000000000008,-938.0000000000166,-700.999999999996,-238.0000000000049,-87.99999999999919,-33.00000000000125,-158.00000000000125,-90.00000000000341,5.999999999994898,-34.000000000000696,,-4284.000000000033
2016.06.13,-161.00000000000003,-975.9999999999991,-16.000000000016,165.00000000000625,29.00000000001235,-95.00000000000064,-780.000000000003,-99.00000000000463,-389.00000000001,53.999999999998494,41.000000000002146,-561.9999999999958,-1630.0000000000239,-1392.0000000000155,-1065.0000000000048,-259.9999999999936,-113.00000000000753,-268.99999999999125,-412.9999999999967,-344.0000000000083,19.999999999997797,2.999999999997449,,-8252.000000000055
2016.06.13,-134.99999999999625,-682.0000000000048,-23.00000000001745,160.0000000000108,55.000000000005045,-43.999999999999595,-513.0000000000078,-83.00000000001084,-265.00000000000057,85.99999999999719,48.000000000003595,-408.9999999999927,-1211.0000000000127,-1087.0000000000157,-828.0000000000065,-246.99999999999721,-145.00000000001734,-170.99999999999227,-298.0000000000018,-261.0000000000099,-11.00000000000545,-17.999999999995797,,-6082.000000000067
2016.06.13,-114.00000000000298,-418.9999999999916,-35.00000000000725,184.0000000000117,-51.99999999998539,-95.00000000000064,-343.99999999998875,-64.0000000000196,-332.9999999999984,30.000000000007798,6.0000000000060005,-346.9999999999973,-1081.0000000000173,-741.0000000000139,-540.9999999999915,-102.00000000000209,-254.00000000002086,-336.9999999999891,-450.00000000000284,-394.00000000000546,-29.000000000001247,-34.000000000000696,,-5546.000000000011
2016.06.13,-185.99999999999727,-831.000000000004,-1.0000000000065512,351.0000000000133,-201.99999999999108,-156.00000000000057,-635.0000000000077,-96.00000000000719,-548.0000000000018,30.000000000007798,-71.99999999999429,-468.9999999999972,-1633.0000000000098,-962.0000000000184,-920.9999999999941,-76.99999999999375,-428.00000000000614,-504.99999999999545,-566.9999999999931,-579.0000000000077,-104.00000000000409,-7.9999999999968985,,-8599.000000000005
2016.06.13,-197.00000000000273,-848.0000000000043,59.99999999999339,477.00000000000387,-166.99999999998383,-86.0000000000083,-608.0000000000085,-73.00000000001194,-713.9999999999986,116.00000000000499,-12.000000000000899,-483.99999999999557,-1908.0000000000155,-969.0000000000199,-1022.9999999999961,-34.000000000000696,-286.00000000000847,-617.999999999995,-609.9999999999994,-642.0000000000101,-136.00000000000279,0.0,,-8762.00000000006
