date,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,GBPCAD,GBPAUD,EURAUD,EURNZD,NZDCAD,AUDNZD,empty,sum
2015.04.13,-34.99999999998504,15.999999999993797,-73.00000000000084,-48.000000000003595,-60.00000000000449,173.00000000000094,-68.00000000000139,48.99999999998794,-56.99999999999594,117.99999999999588,-54.0000000000207,,-39.000000000033445
2015.04.13,31.000000000003247,-43.00000000001525,-114.99999999999844,-80.00000000000229,-107.99999999999699,148.00000000001478,-137.9999999999937,113.00000000000753,-124.99999999999733,115.99999999999389,-35.00000000000725,,-235.99999999999176
2015.04.13,-59.99999999999339,45.99999999999049,-39.00000000000014,-6.0000000000060005,-26.999999999999247,124.00000000001299,-109.00000000000354,131.99999999999878,-137.00000000000932,108.99999999999244,-46.0000000000127,,-13.000000000029637
2015.04.13,-90.99999999999665,84.99999999997954,-37.99999999999359,-62.000000000006494,-65.00000000000395,226.00000000001506,-310.0000000000103,297.9999999999983,-279.00000000000705,68.99999999999685,-38.0000000000047,,-205.00000000003297
2015.04.13,-92.00000000000318,88.99999999998354,-44.99999999999504,-63.00000000000195,-46.00000000000159,239.99999999999577,-303.0000000000088,303.9999999999932,-263.00000000001324,92.99999999999864,-25.00000000000835,,-111.00000000006105
2015.04.13,-60.99999999999994,65.99999999998829,-59.99999999999339,-126.0000000000039,-24.999999999997247,242.00000000000887,-429.99999999999704,373.00000000000114,-184.00000000000637,134.99999999999625,83.9999999999952,,13.9999999999919
2015.04.13,0.0,31.999999999987594,-91.99999999999208,-256.0000000000007,-106.00000000000608,228.00000000000597,-675.0000000000034,585.9999999999976,-314.00000000001427,71.99999999999429,153.9999999999875,,-371.0000000000434
2015.04.13,-1.999999999990898,4.999999999988347,-175.99999999999838,-240.00000000000688,-87.00000000000374,432.0000000000102,-642.9999999999936,522.0000000000002,-239.00000000001143,200.00000000000017,162.99999999997982,,-65.0000000000262
2015.04.13,53.999999999998494,-28.000000000005798,-203.99999999999307,-255.00000000000523,-109.99999999999899,419.0000000000138,-604.0000000000045,499.9999999999893,-229.99999999999687,200.99999999999562,145.99999999997948,,-111.00000000002768
2015.04.13,12.999999999996348,-5.000000000010552,-209.9999999999991,-177.00000000000495,-60.99999999999994,495.000000000001,-438.00000000000506,365.99999999999966,-160.00000000000458,278.00000000000045,108.99999999998133,,209.99999999995464
2015.04.13,22.0000000000109,-37.00000000002035,-226.99999999999943,-704.0000000000047,-470.9999999999992,517.9999999999962,-1800.0000000000016,1324.9999999999984,-916.0000000000057,-231.0000000000034,263.99999999999756,,-2257.0000000000314
2015.04.13,89.00000000000574,-26.999999999999247,-268.0000000000016,-723.0000000000069,-441.99999999999795,538.0000000000163,-1757.0000000000086,1363.9999999999875,-862.0000000000072,-148.0000000000037,320.9999999999935,,-1915.0000000000218
2015.04.13,95.00000000000064,-8.000000000008,-293.99999999999426,-711.000000000006,-497.000000000003,570.0000000000039,-1710.0000000000116,1378.9999999999968,-1025.0000000000093,-192.99999999999872,227.99999999998377,,-2166.000000000046
2015.04.13,95.00000000000064,1.999999999990898,-278.9999999999959,-775.0000000000034,-673.9999999999968,557.0000000000075,-1876.9999999999955,1500.9999999999968,-1331.9999999999998,-429.0000000000016,68.99999999998573,,-3142.0000000000114
2015.04.13,106.00000000000608,-17.000000000000348,-269.9999999999925,-842.0000000000094,-748.0000000000042,524.0000000000133,-2055.000000000007,1601.000000000008,-1461.0000000000011,-508.00000000000847,63.99999999999739,,-3605.9999999999986
2015.04.13,116.00000000000499,4.999999999988347,-258.0000000000027,-807.0000000000022,-726.9999999999999,480.99999999999807,-1951.9999999999982,1554.9999999999952,-1407.0000000000027,-495.000000000001,46.999999999997044,,-3442.0000000000227
2015.04.13,198.00000000000927,4.999999999988347,-244.99999999999523,-806.0000000000067,-689.0000000000063,350.00000000000585,-1841.0000000000036,1567.0000000000073,-1391.0000000000089,-465.0000000000043,96.99999999999153,,-3220.000000000023
2015.04.13,331.999999999999,1.999999999990898,-249.99999999999466,-733.0000000000059,-644.0000000000001,185.99999999999727,-1461.0000000000011,1427.0000000000005,-1285.0000000000027,-399.0000000000049,58.99999999998684,,-2766.000000000035
2015.04.13,380.00000000000256,-46.0000000000127,-305.99999999999517,-765.0000000000045,-680.9999999999983,260.0000000000158,-1486.9999999999939,1415.999999999995,-1290.9999999999977,-378.00000000000057,49.99999999999449,,-2847.999999999995
