date,USDJPY,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2016.10.24,-15.999999999991132,-100.0000000000112,-24.000000000001798,-24.000000000001798,-15.999999999993797,-4.9999999999954525,-17.999999999995797,-8.999999999992347,-9.00000000000345,-43.999999999999595,-78.99999999999352,-72.0000000000054,0.0,-28.999999999996362,-8.999999999992347,-110.99999999999443,-90.99999999999665,-8.000000000009777,-31.00000000000591,-44.99999999998394,-12.000000000000899,-48.000000000003595,,-799.9999999999692
2016.10.24,-117.00000000000443,-199.00000000001583,-58.000000000002494,-117.99999999999588,25.00000000000835,28.000000000005798,82.99999999999974,18.0000000000069,-107.00000000000153,-36.999999999998145,-57.999999999992724,97.9999999999981,70.0000000000145,-60.99999999999284,48.000000000003595,-148.99999999999915,-286.99999999999284,-6.000000000000227,-106.99999999999932,-26.999999999999247,-41.000000000002146,-192.99999999999872,,-1194.9999999999586
2016.10.24,-138.9999999999958,-182.0000000000155,-36.0000000000027,0.999999999995449,30.0000000000189,67.99999999999784,80.00000000000229,43.00000000000415,-0.999999999995449,-44.99999999999504,-12.000000000000455,124.00000000001299,177.00000000000495,7.000000000005002,102.00000000000209,-163.00000000000205,-154.99999999999403,-24.00000000000091,-9.000000000000341,15.00000000000945,95.00000000000064,-97.9999999999981,,-121.99999999994668
2016.10.24,-176.00000000000193,-217.0000000000005,-41.000000000002146,-50.0000000000056,31.000000000003247,182.00000000000216,114.00000000000298,48.99999999999905,-61.999999999995396,-70.0000000000034,81.00000000000307,204.00000000000418,171.00000000001003,99.00000000000375,175.99999999999838,-177.00000000000495,-278.00000000000045,-44.00000000001114,21.000000000000796,56.000000000011596,60.99999999999994,-197.00000000000273,,-66.99999999998909
2016.10.24,-162.9999999999967,-216.00000000001617,-63.00000000000195,-72.0000000000054,35.00000000000725,177.0000000000067,116.00000000000499,19.999999999997797,-81.9999999999932,-78.00000000000028,63.00000000000239,167.00000000000603,121.99999999999989,79.9999999999983,161.99999999999548,-202.9999999999976,-326.9999999999884,-22.00000000000557,1.9999999999953388,43.00000000001525,41.9999999999976,-214.00000000000307,,-410.99999999998136
2016.10.24,-134.00000000000034,-295.0000000000008,-55.000000000005045,-33.000000000005244,18.0000000000069,135.99999999999568,112.000000000001,31.999999999998696,-36.0000000000027,-100.99999999999554,12.000000000000455,147.99999999999258,107.00000000001265,67.99999999999784,175.99999999999838,-207.00000000000162,-261.0000000000001,-17.000000000010118,24.999999999991473,87.99999999999919,109.99999999999899,-156.00000000000057,,-263.00000000002836
2016.10.24,-97.99999999999898,-275.000000000003,-68.00000000000139,-33.000000000005244,9.000000000014552,103.9999999999992,134.0000000000008,34.000000000000696,-46.999999999997044,-112.000000000001,-60.000000000002274,134.00000000001188,53.00000000001415,7.999999999995566,202.9999999999976,-258.0000000000027,-255.99999999998957,31.999999999996476,-7.000000000005002,63.99999999999739,126.0000000000039,-123.99999999999079,,-436.99999999996487
2016.10.24,-100.99999999999909,-238.0000000000049,3.999999999992898,19.00000000000235,47.00000000001925,93.00000000000352,111.00000000000554,-44.99999999999504,19.999999999997797,-126.0000000000039,-99.99999999999432,80.99999999999774,-110.99999999999443,-3.0000000000001137,154.0000000000097,-72.0000000000054,-78.99999999998464,24.999999999991473,60.000000000002274,141.00000000001333,184.00000000000637,-160.00000000000458,,-95.99999999994418
2016.10.24,-134.00000000000034,-326.0000000000041,-75.00000000000284,-29.999999999996696,32.0000000000098,48.00000000000182,87.99999999999919,-78.00000000000028,33.000000000005244,-114.00000000000298,-134.00000000000034,52.000000000007596,-162.99999999997982,-49.99999999999716,116.99999999998934,-32.0000000000098,-49.99999999999449,42.999999999992156,36.000000000001364,114.0000000000141,168.00000000000148,-184.99999999999073,,-639.9999999999577
2016.10.24,-143.99999999999125,-333.0000000000055,-155.00000000000514,-131.00000000000333,49.00000000001015,-1.9999999999953388,78.99999999999574,-53.999999999998494,-41.9999999999976,-143.9999999999997,-280.00000000000114,-72.0000000000054,-139.00000000000023,-140.00000000000057,65.00000000000395,-151.00000000001222,-190.00000000000128,54.99999999999261,-84.00000000000318,9.000000000014552,48.000000000003595,-187.00000000000384,,-1943.0000000000043
