date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,empty,sum
2021.07.26,-125.99999999999278,52.99999999999194,49.99999999999449,-67.00000000000728,87.99999999999919,-191.00000000000784,-46.999999999997044,273.00000000001035,-183.99999999999528,208.99999999999253,277.00000000001614,156.0000000000059,39.999999999995595,-242.99999999999324,285.00000000000193,-57.999999999992724,-144.00000000000546,-236.0000000000042,-94.00000000000519,,41.00000000000698
2021.07.26,-125.99999999999278,18.999999999991246,60.99999999999994,-66.0000000000025,46.999999999997044,-163.00000000000205,-59.000000000009045,250.0,-109.99999999999899,147.99999999999258,414.00000000000324,144.00000000000546,46.999999999997044,-258.0000000000027,383.0,-42.00000000000159,-112.00000000000898,-106.00000000000875,-53.999999999998494,,416.9999999999608
2021.07.26,-102.00000000000209,86.0000000000083,51.99999999998539,-99.00000000000375,100.00000000000009,-226.99999999999943,-59.99999999999339,387.00000000000045,-168.99999999999693,328.9999999999793,501.0000000000181,192.00000000000728,121.00000000001555,-263.00000000001324,319.0000000000026,-105.99999999999454,-183.9999999999975,-280.00000000000114,-167.00000000000603,,430.000000000009
2021.07.26,-92.00000000000318,60.99999999999994,63.99999999999739,-95.00000000001307,76.99999999999375,-201.99999999999108,-66.00000000001049,388.00000000000523,-148.0000000000037,386.9999999999818,524.9999999999977,199.00000000001228,215.00000000000963,-320.00000000000915,380.00000000000256,-56.99999999998795,-162.00000000000614,-263.00000000000523,-195.9999999999962,,694.9999999999741
2021.07.26,-114.99999999999844,65.00000000000395,54.99999999998284,-83.00000000001262,93.99999999999409,-228.00000000000597,-85.00000000000173,357.00000000001353,-185.00000000000182,343.99999999998875,472.00000000000574,175.99999999998772,173.00000000000094,-266.999999999995,323.0000000000066,-68.9999999999884,-173.00000000000182,-280.00000000000114,-199.00000000000472,,374.99999999997254
2021.07.26,-100.99999999999554,42.999999999993044,51.99999999998539,-97.00000000000841,93.99999999999409,-191.99999999999218,-66.00000000001049,388.00000000000523,-173.9999999999964,353.99999999998766,453.99999999999886,189.99999999999773,202.9999999999976,-275.000000000003,296.0000000000074,-60.99999999999284,-180.00000000000682,-297.00000000001125,-214.00000000000307,,416.999999999947
2021.07.26,-144.99999999999514,-46.0000000000127,2.999999999997449,-96.00000000000364,-11.00000000000545,-160.99999999998892,-75.00000000000284,329.00000000000773,-106.00000000000608,369.99999999998147,604.0000000000045,129.99999999999545,246.00000000001288,-435.0000000000076,517.0000000000119,4.0000000000048885,-63.00000000000239,-165.00000000000625,-148.99999999999915,,750.9999999999864
2021.07.26,-146.99999999999713,-52.000000000007596,-13.000000000018552,-5.000000000009663,-39.999999999995595,-161.99999999999548,-56.000000000011596,233.0000000000041,-75.00000000000284,379.99999999998033,670.000000000015,9.999999999990905,241.00000000000233,-480.00000000001376,574.0000000000078,85.99999999999852,37.9999999999967,-61.99999999999761,-121.99999999999989,,1017.999999999946
2021.07.26,-109.99999999999899,-28.000000000005798,34.99999999998504,68.9999999999884,-11.00000000000545,-134.99999999999625,-62.000000000006494,197.00000000000273,-78.00000000000028,340.9999999999913,626.0000000000155,-25.000000000005684,242.00000000000887,-486.999999999993,529.0000000000017,109.99999999999943,63.00000000000239,-63.00000000000239,-119.00000000000244,,1093.9999999999789
2021.07.26,-100.00000000000009,-15.999999999993797,32.999999999994145,39.99999999999204,-53.00000000000304,-133.00000000000534,-45.99999999999049,241.00000000001387,-31.999999999998696,445.99999999999085,758.0000000000142,8.000000000009777,322.00000000000006,-577.0000000000052,578.9999999999961,133.00000000000978,86.99999999998909,-63.00000000000239,-114.99999999999844,,1512.0000000000125
