date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,GBPCHF,EURCHF,CHFJPY,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,CADJPY,AUDJPY,AUDCAD,AUDNZD,empty,sum
2019.01.21,-35.999999999991594,-122.99999999998423,0.0,-76.00000000000762,-17.999999999995797,-117.99999999999588,-162.99999999997982,-16.999999999995907,-66.99999999999484,-43.00000000000637,-243.99999999999977,-109.99999999998789,0.0,0.0,0.0,0.0,-42.999999999993044,-374.0000000000077,,-1431.9999999999404
2019.01.21,48.99999999999905,-123.99999999999079,55.000000000005045,-85.00000000000796,-18.999999999991246,-168.99999999999693,18.0000000000069,27.999999999991587,50.0000000000056,-62.99999999998818,-242.00000000000887,-143.99999999998857,105.00000000000398,39.999999999995595,10.99999999999568,15.000000000000568,-51.000000000001044,-412.9999999999967,,-938.9999999999662
2019.01.21,156.00000000000057,-86.99999999999264,60.000000000015596,-73.99999999999807,7.0000000000014495,48.99999999998794,86.0000000000083,24.00000000000091,75.9999999999983,-63.99999999999295,-136.00000000000279,-151.9999999999966,66.0000000000025,63.99999999999739,-25.000000000005684,-22.999999999996135,-53.00000000000304,-394.9999999999898,,-420.99999999996476
2019.01.21,167.00000000000603,-244.9999999999841,56.000000000011596,-82.99999999999841,-1.999999999990898,-51.000000000001044,110.00000000001009,-28.999999999996362,182.00000000000438,-265.0000000000148,-180.0000000000024,3.0000000000196536,42.00000000000159,161.99999999999548,-59.00000000001171,-16.999999999995907,9.00000000000345,-398.00000000000944,,-597.9999999999527
2019.01.21,146.00000000000168,-244.9999999999841,56.000000000011596,-22.00000000000557,-6.999999999990347,-59.000000000009045,124.00000000001299,-70.00000000000739,241.00000000000233,-314.9999999999977,-207.00000000000162,-31.999999999987594,10.99999999999568,215.00000000000963,-82.99999999999841,-73.99999999999807,-2.000000000002,-482.00000000000466,,-804.9999999999527
2019.01.21,131.00000000000333,-170.00000000000347,131.00000000001444,-16.000000000005343,-15.999999999993797,-12.000000000012001,165.00000000001512,-36.000000000001364,221.00000000000452,-239.00000000000432,-212.00000000001216,-15.999999999993797,94.0000000000083,191.99999999999218,-34.000000000006025,-49.99999999999716,-31.000000000003247,-523.0000000000068,,-421.0000000000016
2019.01.21,148.0000000000037,-153.9999999999875,130.0000000000079,45.000000000001705,-18.999999999991246,-5.000000000010552,175.00000000001404,-165.00000000000625,231.99999999999886,-377.00000000000955,-208.99999999999253,-292.9999999999877,-75.00000000000284,214.00000000000307,-177.0000000000067,-274.0000000000009,-120.99999999999334,-523.9999999999911,,-1448.999999999951
2019.01.21,137.00000000000932,-160.00000000000458,120.00000000000898,93.99999999999409,4.000000000004,-15.999999999993797,148.00000000001478,-135.00000000000512,243.00000000000432,-336.00000000001273,-160.00000000000458,-214.99999999998744,-24.999999999991473,215.99999999999397,-125.0,-230.00000000000398,-146.00000000000168,-577.0000000000052,,-1162.9999999999811
2019.01.21,164.00000000000858,-133.00000000000534,161.99999999999548,52.99999999999727,-175.99999999999838,11.999999999989797,215.00000000000963,-138.9999999999958,250.00000000000577,-284.9999999999966,-256.99999999999613,-185.99999999999727,-1.0000000000047748,129.00000000000134,-91.00000000000819,-221.00000000000364,-146.99999999999713,-730.0000000000084,,-1381.0000000000036
2019.01.21,148.99999999999915,-146.00000000000168,172.0000000000166,-45.000000000001705,-82.99999999999974,-18.0000000000069,221.00000000000452,-45.000000000001705,243.99999999999977,-207.9999999999984,-234.00000000000088,130.0000000000079,129.0000000000049,202.9999999999976,-11.00000000000989,-10.99999999999568,11.00000000000545,-608.0000000000085,,-149.9999999999892
2019.01.21,159.00000000000912,-133.00000000000534,145.00000000001734,-28.000000000005798,-64.99999999999284,0.0,197.00000000000273,10.000000000005116,248.00000000000378,-157.0000000000107,-180.0000000000024,70.99999999999883,138.9999999999958,205.99999999999508,-1.0000000000047748,-1.9999999999953388,-2.999999999997449,-619.9999999999983,,-13.999999999985107
