date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPJPY,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDNZD,empty,sum
2018.01.22,70.99999999999883,-34.99999999998504,137.9999999999937,84.99999999999375,31.999999999987594,151.9999999999966,-68.99999999999685,-51.000000000001044,1.0000000000047748,42.999999999993044,100.99999999999554,-73.00000000000084,211.00000000001273,-19.000000000005457,-126.99999999998823,-176.99999999998272,-141.99999999999767,-100.99999999999909,111.0000000000042,93.99999999999409,52.99999999999194,,298.00000000001
2018.01.22,58.99999999999794,-48.000000000003595,106.00000000000608,63.99999999999295,57.99999999998029,116.99999999998934,-23.999999999990695,-45.000000000006146,-40.00000000000625,21.999999999999797,51.99999999999649,-58.99999999999794,177.99999999999727,-23.000000000024556,-61.99999999998429,-68.99999999998573,-32.999999999994145,-62.99999999998818,58.9999999999975,34.99999999999659,55.000000000005045,,338.9999999999778
2018.01.22,153.99999999999858,-143.00000000000423,228.00000000000597,204.9999999999983,193.99999999998306,79.99999999999119,-15.999999999993797,-45.000000000006146,-111.99999999999477,31.999999999998696,105.99999999999498,-68.00000000000139,263.00000000000523,-70.0000000000216,-36.999999999998145,-141.99999999999767,-107.99999999999699,-89.9999999999892,129.0000000000049,125.99999999999056,56.99999999999594,,742.9999999999635
2018.01.22,73.00000000000084,-28.999999999990145,136.99999999998712,134.9999999999909,116.99999999998934,161.99999999999548,-120.99999999999334,-55.000000000005045,-138.00000000000523,16.999999999989246,121.99999999999989,-73.99999999999629,287.00000000000614,-82.99999999999841,-15.999999999993797,-180.99999999998673,-221.00000000000452,-87.99999999999386,161.00000000000136,189.99999999999773,9.999999999998899,,404.9999999999896
2018.01.22,134.0000000000008,-157.99999999999147,252.99999999999213,168.99999999999693,152.99999999998093,69.9999999999923,-36.999999999998145,-92.00000000000318,-96.9999999999942,42.999999999993044,80.99999999999774,-73.99999999999629,194.00000000001683,0.9999999999763531,-116.99999999998934,-148.99999999999915,-181.00000000000892,-90.99999999999397,87.0000000000033,122.99999999999045,14.999999999987246,,326.9999999999533
2018.01.22,104.99999999999955,-146.00000000000168,256.99999999999613,157.99999999998704,103.99999999999298,63.99999999999739,-51.000000000001044,-131.99999999999878,-121.99999999999989,51.99999999999649,51.99999999999649,-84.99999999999064,189.99999999999773,20.999999999986585,-182.99999999999983,-139.9999999999846,-212.99999999999653,-117.999999999995,72.00000000000273,126.99999999999534,-12.999999999996348,,-1.000000000015902
2018.01.22,229.00000000000142,-313.99999999999204,392.9999999999989,247.99999999999045,188.9999999999947,-35.00000000000725,37.00000000000925,-112.99999999998533,-70.00000000000739,93.99999999999409,56.0000000000005,-71.99999999999429,124.00000000002365,58.9999999999975,-247.99999999998158,-119.00000000000244,-200.00000000000017,-128.99999999999068,34.000000000006025,99.00000000000375,-18.999999999991246,,243.00000000006764
2018.01.22,216.0000000000051,-309.99999999998806,411.0000000000058,256.9999999999908,172.99999999997874,-42.0000000000087,15.00000000000945,-146.00000000000168,-93.00000000000352,93.99999999999409,36.999999999998145,-90.99999999999665,144.00000000000546,67.99999999998363,-288.99999999998374,-129.00000000000134,-273.9999999999965,-147.99999999999613,33.00000000000125,126.99999999999534,-62.000000000006494,,-9.000000000015135
2018.01.22,184.00000000000637,-248.00000000000378,378.999999999996,224.99999999999432,130.99999999999224,18.999999999991246,-51.000000000001044,-151.9999999999966,-99.00000000000375,94.99999999998954,68.99999999999685,-103.99999999999298,173.00000000000182,70.99999999999795,-293.99999999999426,-195.9999999999962,-383.0,-150.99999999999625,73.99999999999807,177.99999999999727,-75.00000000000284,,-155.00000000002592
2018.01.22,143.00000000000423,-204.00000000000418,333.0000000000055,207.9999999999984,98.99999999998244,90.99999999999665,-78.99999999999574,-160.00000000000458,-129.0000000000049,81.9999999999932,108.99999999999244,-100.00000000000009,194.00000000001683,42.999999999977945,-283.99999999999534,-286.99999999999284,-385.99999999999744,-161.99999999999193,143.00000000000068,194.99999999999318,-18.999999999991246,,-170.00000000001677
