date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURCAD,EURAUD,AUDJPY,NZDJPY,empty,sum
2021.01.11,-49.99999999999449,-11.00000000000545,-2.999999999997449,-84.00000000000318,-42.0000000000087,-70.99999999999883,0.0,-36.999999999998145,0.0,0.0,-17.000000000000348,0.0,-283.000000000011,-150.99999999999625,-226.99999999999943,0.0,-11.00000000000989,-43.99999999999693,,-1031.00000000002
2021.01.11,-29.000000000001247,52.99999999999194,17.000000000000348,-117.999999999995,-59.99999999999339,-97.00000000000264,-69.9999999999923,-31.000000000003247,210.99999999999852,5.999999999994898,73.99999999999629,128.99999999999068,-236.00000000001398,108.00000000000409,-163.00000000000205,63.99999999999739,21.99999999999136,-93.00000000000352,,-213.00000000004184
2021.01.11,-134.0000000000008,-87.99999999999919,-147.99999999999258,-171.99999999999704,-26.999999999999247,-130.0000000000079,-21.00000000000435,-22.999999999995246,231.99999999999932,63.99999999999739,145.9999999999906,57.999999999992724,-219.00000000001364,39.00000000000148,-167.9999999999904,112.000000000001,12.000000000000455,-37.9999999999967,,-505.0000000000141
2021.01.11,-234.00000000000088,-303.0000000000088,-295.0000000000008,-253.99999999999068,133.99999999998968,-329.00000000000153,-21.00000000000435,28.000000000005798,245.9999999999951,114.99999999999844,185.99999999999727,-34.99999999999659,-213.00000000001873,9.000000000000341,-144.99999999999514,247.99999999998158,-204.9999999999983,-168.00000000000637,,-1236.0000000000541
2021.01.11,-222.99999999999542,-235.00000000000742,-293.99999999999426,-262.00000000000045,200.00000000000017,-291.0000000000079,31.000000000003247,9.999999999998899,222.99999999999898,126.99999999999933,176.99999999999383,18.000000000000682,-141.99999999999767,-25.000000000005684,-109.00000000000354,412.9999999999967,-154.00000000001057,-143.00000000000068,,-679.0000000000317
2021.01.11,-234.00000000000088,-243.99999999999977,-303.0000000000088,-257.99999999999557,266.999999999995,-324.00000000000205,42.0000000000087,32.0000000000098,236.0000000000042,102.99999999999754,176.99999999999383,25.999999999982037,-238.0000000000049,-1.0000000000047748,-148.99999999999915,446.9999999999974,-171.99999999999704,-171.00000000000648,,-764.0000000000309
2021.01.11,-300.99999999999574,-296.9999999999917,-381.0000000000091,-345.9999999999894,278.00000000000045,-353.0000000000033,68.00000000000139,24.000000000001798,224.99999999999432,121.99999999999989,164.99999999999292,69.99999999999318,-209.9999999999991,15.000000000000568,-137.9999999999937,516.9999999999897,-183.00000000000693,-171.99999999999704,,-897.0000000000116
2021.01.11,-334.00000000000097,-348.9999999999993,-404.0000000000044,-350.9999999999991,354.9999999999942,-399.0000000000049,73.99999999999629,-4.999999999988347,225.9999999999991,105.99999999999498,176.99999999999383,50.99999999998772,-231.0000000000034,13.00000000000523,-208.00000000000819,533.99999999999,-204.00000000000773,-171.99999999999704,,-1121.000000000052
2021.01.11,-348.9999999999993,-438.9999999999894,-446.9999999999974,-359.99999999999943,455.99999999998977,-460.00000000000483,25.00000000000835,2.999999999997449,198.99999999999807,85.00000000000173,197.99999999999818,-25.000000000005684,-263.00000000001324,-34.000000000006025,-218.00000000000708,689.9999999999907,-316.0000000000025,-231.00000000000875,,-1486.000000000049
2021.01.11,-325.99999999999295,-367.99999999999056,-401.99999999999125,-332.9999999999984,428.00000000000614,-402.00000000000233,43.999999999999595,6.000000000017103,192.00000000000728,97.9999999999981,186.99999999999272,-13.00000000000523,-284.00000000001756,-7.000000000005002,-204.99999999998852,607.9999999999864,-264.00000000001,-192.99999999999784,,-1233.9999999999923
2021.01.11,-332.99999999999443,-374.999999999992,-402.9999999999978,-328.00000000000296,425.99999999999307,-389.000000000006,56.99999999999594,2.999999999997449,180.00000000000682,90.99999999999665,186.99999999999272,-1.0000000000047748,-261.0000000000001,-25.000000000005684,-221.99999999998886,548.9999999999995,-228.9999999999992,-177.0000000000067,,-1250.0000000000164
2021.01.11,-320.9999999999935,-391.000000000008,-408.00000000000836,-354.99999999998977,492.9999999999879,-378.00000000000057,38.0000000000047,11.00000000000545,204.9999999999983,73.00000000000084,207.99999999999707,-4.000000000019099,-270.99999999999903,-4.9999999999954525,-235.99999999999176,607.9999999999864,-222.0000000000084,-162.00000000000614,,-1117.0000000000393
2021.01.11,-341.0000000000024,-425.99999999999307,-449.9999999999948,-376.99999999999534,513.0000000000078,-435.0000000000076,28.000000000005798,21.00000000000435,227.00000000000387,63.99999999999739,196.99999999999162,0.0,-302.0000000000023,-4.9999999999954525,-241.00000000000233,617.0000000000009,-270.00000000001023,-189.00000000000716,,-1368.9999999999986
2021.01.11,-341.0000000000024,-486.999999999993,-439.0000000000116,-367.999999999995,577.9999999999897,-420.00000000000927,-19.999999999997797,35.00000000000725,231.99999999999932,36.999999999998145,216.99999999998943,-63.0000000000166,-287.000000000015,-10.99999999999568,-314.99999999999864,746.9999999999866,-311.9999999999976,-189.00000000000716,,-1406.0000000000696
2021.01.11,-331.0000000000035,-475.0000000000032,-415.99999999999415,-375.99999999999056,580.999999999987,-426.00000000000415,-32.999999999994145,25.00000000000835,236.99999999999477,39.999999999995595,246.99999999999721,-46.999999999997044,-276.00000000000955,15.000000000000568,-312.00000000000114,771.9999999999949,-302.99999999999727,-188.0000000000024,,-1266.0000000000182
2021.01.11,-319.99999999999807,-458.00000000000284,-391.9999999999924,-369.99999999999034,577.9999999999897,-426.00000000000415,-48.99999999998794,9.999999999998899,257.000000000005,15.999999999993797,267.99999999999045,-63.0000000000166,-304.9999999999997,40.99999999999682,-391.000000000008,818.9999999999919,-302.99999999999727,-192.00000000000728,,-1280.0000000000382
2021.01.11,-297.9999999999983,-468.00000000000176,-344.00000000001097,-352.99999999999443,550.000000000006,-446.00000000000193,-75.99999999998718,4.000000000004,266.9999999999959,2.000000000002,293.99999999999426,-72.00000000000273,-306.00000000000625,73.99999999999807,-431.99999999998795,855.9999999999901,-331.00000000000307,-227.00000000000387,,-1306.000000000008
2021.01.11,-247.99999999999267,-419.9999999999982,-283.99999999999534,-325.00000000000284,495.000000000001,-408.00000000000836,-86.99999999999264,9.999999999998899,274.0000000000009,-4.999999999999449,259.9999999999936,-46.999999999997044,-350.00000000000585,75.00000000000284,-428.9999999999905,774.9999999999924,-268.0000000000007,-198.99999999999807,,-1180.9999999999923
2021.01.11,-263.99999999999756,-425.99999999999307,-279.99999999999136,-310.99999999999284,493.99999999999443,-369.0000000000082,-109.99999999998789,-22.999999999995246,263.9999999999958,-9.999999999998899,270.99999999999903,-96.00000000000364,-358.00000000001387,81.99999999999363,-479.0000000000072,766.9999999999843,-258.0000000000098,-171.99999999999704,,-1278.0000000000293
2021.01.11,-337.99999999999386,-574.0000000000078,-350.00000000000585,-355.99999999999454,520.9999999999936,-429.0000000000016,-174.99999999999181,-44.99999999998394,207.9999999999984,-2.000000000002,358.9999999999982,-188.99999999999295,-199.00000000001583,55.999999999997385,-455.99999999998977,785.9999999999978,-277.000000000001,-200.00000000000284,,-1659.9999999999982
2021.01.11,-297.9999999999983,-575.9999999999987,-333.0000000000055,-347.999999999999,448.9999999999883,-425.0000000000087,-255.99999999998957,-26.999999999999247,260.0000000000051,-33.000000000005244,365.99999999999966,-181.0000000000116,-202.00000000001327,72.00000000000273,-486.00000000000864,651.9999999999859,-269.00000000000546,-198.0000000000075,,-1833.0000000000687
2021.01.11,-278.00000000000045,-487.99999999999955,-282.0000000000045,-301.00000000000193,512.0000000000014,-409.0000000000038,-224.000000000002,-32.999999999994145,209.00000000000318,-64.0000000000085,307.99999999999716,-203.00000000000296,-324.0000000000132,33.999999999991815,-591.9999999999925,662.9999999999914,-290.00000000000625,-234.99999999999943,,-1997.0000000000446
