date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2020.12.14,-68.00000000000139,-246.99999999999721,-42.999999999993044,-7.999999999995566,-110.99999999999443,0.0,-2.000000000002,-158.0000000000137,-62.000000000006494,-46.999999999997044,0.0,0.0,0.0,0.0,-63.99999999999295,-113.00000000000753,-14.000000000002899,-79.00000000000773,-95.999999999985,0.0,-190.00000000000128,-98.99999999998954,-18.000000000000682,-64.99999999999773,0.0,-36.0000000000027,-211.99999999998997,,-1731.999999999979
2020.12.14,-42.999999999993044,-162.00000000001768,-38.0000000000047,12.000000000000455,-36.999999999998145,-15.999999999993797,-75.9999999999983,-137.9999999999937,-22.0000000000109,22.00000000000557,21.00000000000435,7.9999999999968985,-56.0000000000005,187.9999999999993,64.99999999999773,-24.000000000001798,116.00000000000499,-88.99999999999864,-19.999999999997797,17.000000000000348,-237.99999999998266,-45.99999999999227,-21.000000000000796,-108.99999999999466,-19.999999999997797,-123.00000000000644,-217.0000000000005,,-1045.9999999999745
2020.12.14,-36.0000000000027,-222.00000000001108,-42.999999999993044,-58.9999999999975,-25.00000000000835,-13.999999999991797,-75.00000000000284,14.999999999987246,15.999999999993797,132.000000000005,40.00000000000669,17.999999999995797,-35.00000000000725,282.99999999999994,-21.99999999999136,140.99999999999113,158.0000000000137,-18.000000000000682,5.999999999994898,12.999999999996348,-278.9999999999848,11.00000000000989,4.0000000000048885,-73.0000000000075,-1.0000000000065512,-95.00000000000064,-239.99999999999577,,-400.00000000000256
2020.12.14,-53.999999999998494,-276.00000000000955,-36.999999999998145,-28.999999999996362,-32.999999999994145,-12.999999999996348,-9.999999999998899,75.99999999998718,19.999999999997797,95.00000000001307,85.00000000000173,37.99999999999359,39.999999999995595,331.999999999999,104.99999999998977,222.99999999999542,212.00000000001216,-57.00000000000216,2.0000000000131024,-31.000000000003247,-157.99999999999147,39.00000000000148,-24.00000000000091,-43.00000000000637,12.999999999996348,-17.000000000000348,-160.00000000000458,,337.9999999999952
2020.12.14,-83.9999999999952,-344.00000000001097,-112.000000000001,-33.00000000000125,-87.99999999999919,-76.99999999999375,-62.000000000006494,82.99999999998863,25.999999999992696,54.000000000002046,65.99999999999939,1.999999999990898,3.999999999992898,317.0000000000006,180.99999999998317,212.99999999999653,116.00000000000499,-148.00000000001035,-4.999999999988347,-53.999999999998494,-195.9999999999962,-4.9999999999954525,-97.99999999999898,-105.99999999999454,-26.999999999999247,-43.999999999999595,-151.9999999999966,,-573.0000000000337
2020.12.14,-149.99999999999457,-494.00000000001666,-209.9999999999991,-87.0000000000033,-151.9999999999966,-248.99999999999923,-194.0000000000053,49.99999999999449,20.999999999982144,78.00000000000296,85.99999999999719,-108.00000000000809,-60.00000000000449,299.00000000000483,115.0000000000091,188.9999999999947,-49.99999999999449,-91.00000000000819,24.000000000001798,-343.00000000000443,-387.000000000004,41.00000000001103,-177.99999999999727,-135.99999999999568,-187.00000000000384,-159.00000000000912,-157.00000000000713,,-2489.0000000000537
2020.12.14,-139.00000000000023,-528.0000000000174,-178.99999999999582,-103.9999999999992,-143.99999999998857,-232.99999999999432,-159.00000000000912,73.99999999999629,9.999999999998899,95.00000000001307,79.00000000000685,-101.00000000000664,-50.0000000000056,314.0000000000032,186.00000000000705,219.99999999999798,-21.00000000000435,-62.00000000001182,36.0000000000138,-316.0000000000052,-344.99999999999534,60.000000000002274,-167.0000000000016,-108.99999999999466,-172.00000000000549,-125.00000000000844,-79.00000000000685,,-1959.0000000000111
2020.12.14,-130.99999999999224,-417.0000000000007,-136.99999999998712,-69.00000000000261,-114.99999999999844,-171.99999999999437,-102.00000000000209,17.000000000000348,-28.000000000005798,75.00000000000284,94.00000000000519,-36.0000000000027,17.999999999995797,326.9999999999995,127.00000000000955,143.99999999998857,-59.99999999999339,-34.000000000006025,-38.99999999998904,-249.00000000001032,-283.99999999999534,36.000000000001364,-112.99999999999955,-64.00000000000716,-119.00000000000244,-72.0000000000054,-83.00000000001084,,-1486.0000000000025
2020.12.14,-119.00000000000244,-290.00000000001245,-82.99999999998863,-55.00000000000682,-119.00000000000244,-166.99999999999494,-101.00000000000664,14.000000000002899,-22.0000000000109,106.00000000000875,50.0000000000056,-79.00000000000685,-17.000000000000348,329.00000000000153,133.00000000000978,146.00000000000168,-92.99999999998754,7.999999999995566,-73.99999999999629,-300.99999999999574,-316.99999999998954,52.00000000000671,-117.00000000000443,-73.0000000000075,-114.00000000000298,-76.0000000000094,-69.00000000000794,,-1448.0000000000011
2020.12.14,-82.99999999999974,-294.0000000000165,-75.00000000000284,-58.9999999999975,-116.99999999998934,-180.0000000000024,-111.00000000000554,-78.00000000000028,-6.000000000017103,120.00000000000455,56.0000000000005,-82.00000000000429,-28.000000000005798,239.0000000000003,14.000000000010004,-49.00000000001015,-211.99999999998997,-5.000000000009663,-63.99999999999739,-310.9999999999946,-344.99999999999534,46.00000000000648,-123.00000000000466,-75.00000000000284,-123.00000000000644,-82.00000000000429,-92.00000000000318,,-2119.000000000038
