date,GBPUSD,USDCAD,AUDUSD,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,NZDCAD,empty,sum
2017.04.24,-147.99999999999258,-299.00000000000483,-55.000000000005045,-40.99999999999682,-95.00000000000064,-176.0000000000095,0.0,-182.99999999999983,-537.9999999999825,-508.9999999999817,-270.00000000001467,-192.00000000001438,-150.00000000000568,-55.999999999997385,-423.9999999999924,-22.999999999996135,-73.00000000000084,,-3231.9999999999945
2017.04.24,-89.00000000000574,-265.0000000000041,-35.00000000000725,64.99999999999773,-111.00000000000554,6.999999999990347,68.00000000000139,-180.99999999999784,-539.999999999992,-436.9999999999985,-93.00000000000975,-80.00000000001339,-14.000000000002899,61.00000000000705,-423.0000000000018,70.00000000000739,-84.0000000000063,,-2081.000000000042
2017.04.24,-69.00000000000794,-333.0000000000055,-33.000000000005244,132.000000000005,-4.999999999999449,-240.00000000000688,-7.0000000000014495,-173.00000000000094,-801.9999999999925,-377.9999999999894,-86.0000000000083,-514.0000000000144,-213.00000000001873,151.00000000001046,-750.0,168.00000000000637,-146.00000000000168,,-3298.000000000031
2017.04.24,48.000000000003595,-361.9999999999957,83.9999999999952,418.99999999999693,-12.000000000000899,-180.0000000000024,-12.000000000000899,-158.0000000000026,-885.9999999999957,-334.9999999999964,1.999999999990898,-395.000000000012,-243.99999999999977,356.00000000000875,-792.9999999999922,349.00000000000375,-185.99999999999727,,-2304.999999999997
2017.04.24,-39.999999999995595,-270.99999999999903,30.999999999992145,397.00000000000557,-39.00000000000014,-53.00000000000304,129.9999999999968,-185.00000000000182,-820.999999999998,-356.9999999999851,14.999999999987246,-102.00000000000209,139.00000000000023,323.0000000000075,-646.9999999999914,335.00000000000796,10.999999999994348,,-1133.9999999999843
2017.04.24,-48.000000000003595,-289.9999999999903,119.99999999999788,471.9999999999942,-58.99999999999794,-75.00000000000284,173.9999999999964,-248.00000000000378,-781.0000000000059,-394.9999999999898,173.00000000000094,-147.00000000000824,229.99999999999687,311.9999999999976,-798.9999999999924,352.00000000000387,0.0,,-1009.000000000007
2017.04.24,-42.999999999993044,-279.00000000000705,19.999999999997797,597.999999999999,-207.99999999999707,17.000000000000348,241.99999999999778,-409.99999999999926,-965.0000000000034,-353.99999999998766,173.00000000000094,-28.000000000005798,295.99999999998516,362.99999999999955,-727.9999999999944,326.9999999999982,75.00000000000284,,-904.0000000000063
2017.04.24,-36.0000000000138,-279.00000000000705,10.999999999994348,615.9999999999997,-197.00000000000273,171.99999999999437,308.9999999999926,-453.99999999999886,-969.9999999999989,-360.9999999999891,480.99999999999807,431.99999999998795,632.9999999999947,335.9999999999985,-694.9999999999932,320.99999999999795,56.99999999999594,,375.9999999999506
2017.04.24,129.99999999998568,-319.0000000000026,42.999999999993044,617.0000000000044,-178.00000000000037,62.99999999999084,175.00000000000293,-261.99999999999557,-1025.0000000000057,-182.99999999999983,410.99999999998363,178.99999999999582,273.9999999999965,332.9999999999984,-743.9999999999998,317.99999999999784,-104.00000000000409,,-272.0000000000588
2017.04.24,222.99999999999542,-400.00000000000034,126.99999999999933,787.9999999999967,-246.99999999999721,97.9999999999981,242.99999999999324,-290.00000000000136,-1067.0000000000073,-170.99999999998784,445.99999999999085,203.99999999998198,392.9999999999989,411.00000000000136,-750.0,480.000000000004,-53.999999999998494,,433.99999999996726
2017.04.24,242.99999999999324,-435.0000000000076,121.99999999999989,915.0000000000063,-346.0000000000019,226.99999999999943,327.99999999999494,-338.00000000000495,-1182.9999999999927,-119.99999999998678,539.0000000000006,359.99999999998255,474.999999999981,411.00000000000136,-753.0000000000001,486.0000000000042,-46.00000000000159,,884.9999999999677
